config_label,case_id,case_type,expected,actual,primary_stage,recovered,precision_at_3,recall_at_5,has_duplicate_passage_id,citation_complete,latency_ms,was_retrieval_miss_baseline_case
HEADING_PLUS_PASSAGE,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,136,false
HEADING_PLUS_PASSAGE,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,138,false
HEADING_PLUS_PASSAGE,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,199,false
HEADING_PLUS_PASSAGE,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,179,false
HEADING_PLUS_PASSAGE,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,171,false
HEADING_PLUS_PASSAGE,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,195,false
HEADING_PLUS_PASSAGE,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,120,true
HEADING_PLUS_PASSAGE,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,196,false
HEADING_PLUS_PASSAGE,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,176,false
HEADING_PLUS_PASSAGE,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,false,0.000,0.000,false,true,194,false
HEADING_PLUS_PASSAGE,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,192,false
PREVIOUS_PLUS_CURRENT,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,236,true
PREVIOUS_PLUS_CURRENT,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,219,false
PREVIOUS_PLUS_CURRENT,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,185,false
PREVIOUS_PLUS_CURRENT,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,213,false
PREVIOUS_PLUS_CURRENT,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,210,false
PREVIOUS_PLUS_CURRENT,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,179,false
PREVIOUS_PLUS_CURRENT,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,184,false
PREVIOUS_PLUS_CURRENT,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,171,false
PREVIOUS_PLUS_CURRENT,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,173,false
PREVIOUS_PLUS_CURRENT,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,143,false
PREVIOUS_PLUS_CURRENT,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,153,false
PREVIOUS_PLUS_CURRENT,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,132,false
PREVIOUS_PLUS_CURRENT,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,133,false
PREVIOUS_PLUS_CURRENT,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,114,true
PREVIOUS_PLUS_CURRENT,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,201,false
PREVIOUS_PLUS_CURRENT,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,223,false
PREVIOUS_PLUS_CURRENT,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,207,false
PREVIOUS_PLUS_CURRENT,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,310,false
PREVIOUS_PLUS_CURRENT,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,202,false
PREVIOUS_PLUS_CURRENT,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,219,false
PREVIOUS_PLUS_CURRENT,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,150,false
PREVIOUS_PLUS_CURRENT,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,169,false
PREVIOUS_PLUS_CURRENT,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,217,false
PREVIOUS_PLUS_CURRENT,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,143,true
PREVIOUS_PLUS_CURRENT,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,146,false
PREVIOUS_PLUS_CURRENT,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,212,false
PREVIOUS_PLUS_CURRENT,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,192,false
PREVIOUS_PLUS_CURRENT,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,184,true
PREVIOUS_PLUS_CURRENT,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,152,false
PREVIOUS_PLUS_CURRENT,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,136,false
PREVIOUS_PLUS_CURRENT,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,148,false
PREVIOUS_PLUS_CURRENT,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,140,false
PREVIOUS_PLUS_CURRENT,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,119,false
PREVIOUS_PLUS_CURRENT,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,359,false
PREVIOUS_PLUS_CURRENT,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,295,false
PREVIOUS_PLUS_CURRENT,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,325,false
PREVIOUS_PLUS_CURRENT,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,331,false
PREVIOUS_PLUS_CURRENT,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,330,false
PREVIOUS_PLUS_CURRENT,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,324,false
PREVIOUS_PLUS_CURRENT,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,430,false
PREVIOUS_PLUS_CURRENT,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,349,false
PREVIOUS_PLUS_CURRENT,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,283,false
PREVIOUS_PLUS_CURRENT,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,412,false
PREVIOUS_PLUS_CURRENT,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,184,false
PREVIOUS_PLUS_CURRENT,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,156,false
PREVIOUS_PLUS_CURRENT,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,341,true
PREVIOUS_PLUS_CURRENT,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,188,true
PREVIOUS_PLUS_CURRENT,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,188,false
PREVIOUS_PLUS_CURRENT,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.000,false,true,494,true
PREVIOUS_PLUS_CURRENT,multi-company-remuneration-comparison,multi_company,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.500,false,true,359,true
PREVIOUS_PLUS_CURRENT,weak-indirect-sbp-industrial-diversification,weak_indirect_evidence,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,124,false
PREVIOUS_PLUS_CURRENT,related-terminology-no-support-kp2-community,related_terminology_no_direct_support,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,195,false
PREVIOUS_PLUS_CURRENT,quality-aware-act-remuneration-short,requires_quality_aware_interpretation,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,182,true
PREVIOUS_PLUS_CURRENT,direction-lexical-act-growth-increase,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,268,true
PREVIOUS_PLUS_CURRENT,direction-lexical-bel-repurchase-removed,requires_comparison_direction,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,206,true
PREVIOUS_PLUS_CURRENT,chronology-kp2-hse-governance-timeline,requires_chronology,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,199,true
PREVIOUS_PLUS_CURRENT,sup-sbp-financial-incentives,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,162,false
PREVIOUS_PLUS_CURRENT,sup-sbp-governance-special-incentives,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,322,false
PREVIOUS_PLUS_CURRENT,sup-sbp-shareholder-inclusive-approach,answerable_by_one_passage,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,165,false
PREVIOUS_PLUS_CURRENT,sup-sdl-financial-environmental-stewardship,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,146,false
PREVIOUS_PLUS_CURRENT,sup-sdl-financial-directors-report-governance,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,154,false
PREVIOUS_PLUS_CURRENT,sup-sdl-governance-new-director-bio,answerable_from_new_disclosure,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,150,false
PREVIOUS_PLUS_CURRENT,sup-sdl-governance-no-significant-changes,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,160,false
PREVIOUS_PLUS_CURRENT,sup-sdl-risk-currency-sensitivity,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,146,false
PREVIOUS_PLUS_CURRENT,sup-sdl-strategy-share-based-payments,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,0.500,false,true,156,false
PREVIOUS_PLUS_CURRENT,sup-sur-financial-remuneration-weightings,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,205,false
PREVIOUS_PLUS_CURRENT,sup-sur-governance-malus-clawback,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.500,1.000,false,true,189,false
PREVIOUS_PLUS_CURRENT,sup-sur-risk-board-activities-2023,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,177,false
PREVIOUS_PLUS_CURRENT,sup-sur-risk-governing-body-inseparable-elements,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,202,false
PREVIOUS_PLUS_CURRENT,partial-sur-target-setting-and-exact-budget,partially_answerable,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,129,true
PREVIOUS_PLUS_CURRENT,partial-kp2-liability-classification-and-fair-value-hierarchy,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,210,false
PREVIOUS_PLUS_CURRENT,repeated-passage-kp2-materiality-audit,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,187,false
PREVIOUS_PLUS_CURRENT,repeated-passage-kp2-transitions-both-modification,repeated_passage_across_comparisons,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,211,false
PREVIOUS_PLUS_CURRENT,repeated-passage-kp2-financial-liabilities,repeated_passage_across_comparisons,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.667,1.000,false,true,205,false
CURRENT_PLUS_NEXT,sup-act-financial-growth,answerable_by_one_passage,SUPPORTED,SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,274,true
CURRENT_PLUS_NEXT,sup-act-governance-board-meetings,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,254,false
CURRENT_PLUS_NEXT,sup-act-risk-labour-standards,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,211,false
CURRENT_PLUS_NEXT,sup-bel-financial-repurchase,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,241,false
CURRENT_PLUS_NEXT,sup-bel-governance-board-charter,answerable_by_one_passage,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,236,false
CURRENT_PLUS_NEXT,sup-bel-risk-credit-guarantee,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,207,false
CURRENT_PLUS_NEXT,sup-kp2-governance-hse-committee,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,219,false
CURRENT_PLUS_NEXT,sup-kp2-financial-loss,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,204,false
CURRENT_PLUS_NEXT,sup-kp2-strategy-disclosure-obligations,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,1.000,0.500,false,true,201,false
CURRENT_PLUS_NEXT,sup-sbp-governance-remuneration-policy,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,169,false
CURRENT_PLUS_NEXT,sup-sbp-strategy-investment-proposition,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,170,false
CURRENT_PLUS_NEXT,sup-sdl-financial-fair-value,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,159,false
CURRENT_PLUS_NEXT,sup-sdl-governance-key-management,answerable_by_one_passage,SUPPORTED,SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,159,false
CURRENT_PLUS_NEXT,sup-sdl-strategy-sovereign-risk,answerable_by_one_passage,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,134,true
CURRENT_PLUS_NEXT,sup-sur-financial-target-setting,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,238,false
CURRENT_PLUS_NEXT,sup-sur-risk-stakeholder-governance,answerable_by_one_passage,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,270,false
CURRENT_PLUS_NEXT,sup-sur-strategy-loadshedding,answerable_by_one_passage,SUPPORTED,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,true,0.333,1.000,false,true,233,false
CURRENT_PLUS_NEXT,sup-multi-act-growth-both-sides,answerable_only_by_multiple_passages,SUPPORTED,INSUFFICIENT_EVIDENCE,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,365,false
CURRENT_PLUS_NEXT,sup-earlier-side-act-labour,answerable_only_from_earlier_side,SUPPORTED,SUPPORTED,EVIDENCE_SELECTION_MISS,false,0.000,0.000,false,true,224,false
CURRENT_PLUS_NEXT,sup-later-side-kp2-hse,answerable_only_from_later_side,SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,220,false
CURRENT_PLUS_NEXT,sup-new-sdl-directors-report,answerable_from_new_disclosure,SUPPORTED,INSUFFICIENT_EVIDENCE,RERANKING_MISS,true,1.000,1.000,false,true,163,false
CURRENT_PLUS_NEXT,sup-removed-act-leadership-bio,answerable_from_removed_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,GATE_MISCLASSIFICATION,true,0.500,1.000,false,true,201,false
CURRENT_PLUS_NEXT,sup-modified-bel-agm-notice,answerable_from_modified_disclosure,SUPPORTED,AMBIGUOUS_OR_CONFLICTING,RERANKING_MISS,false,0.000,0.000,false,true,266,false
CURRENT_PLUS_NEXT,sup-period-kp2-2024,answerable_only_within_one_report_period,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,170,true
CURRENT_PLUS_NEXT,partial-sbp-remuneration-and-succession,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,169,false
CURRENT_PLUS_NEXT,partial-bel-repurchase-and-buyback-pricing,partially_answerable,PARTIALLY_SUPPORTED,SUPPORTED,RERANKING_MISS,false,0.000,0.000,false,true,235,false
CURRENT_PLUS_NEXT,partial-kp2-materiality-and-fraud-risk,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,PIPELINE_SUCCESS,true,0.333,1.000,false,true,212,false
CURRENT_PLUS_NEXT,partial-act-diversity-and-gender-pay-gap,partially_answerable,PARTIALLY_SUPPORTED,PARTIALLY_SUPPORTED,RETRIEVAL_MISS,false,0.000,0.000,false,true,303,true
CURRENT_PLUS_NEXT,ambiguous-sbp-restatement,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,182,false
CURRENT_PLUS_NEXT,ambiguous-sdl-directors-report-new-removed,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,AMBIGUOUS_OR_CONFLICTING,PIPELINE_SUCCESS,false,0.000,1.000,false,true,162,false
CURRENT_PLUS_NEXT,ambiguous-sbp-listed-investment-performance,ambiguous,AMBIGUOUS_OR_CONFLICTING,PARTIALLY_SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,162,false
CURRENT_PLUS_NEXT,ambiguous-sbp-non-executive-directors,ambiguous,AMBIGUOUS_OR_CONFLICTING,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,160,false
CURRENT_PLUS_NEXT,ambiguous-sbp-valuation-summary,conflicting_or_apparently_inconsistent,AMBIGUOUS_OR_CONFLICTING,INSUFFICIENT_EVIDENCE,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,139,false
CURRENT_PLUS_NEXT,noanswer-airline-loyalty,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,410,false
CURRENT_PLUS_NEXT,noanswer-esports,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,358,false
CURRENT_PLUS_NEXT,noanswer-agriculture-subsidy,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,390,false
CURRENT_PLUS_NEXT,noanswer-deep-sea-mining,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,504,false
CURRENT_PLUS_NEXT,noanswer-social-media-influencer,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,407,false
CURRENT_PLUS_NEXT,noanswer-patent-litigation,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,399,false
CURRENT_PLUS_NEXT,noanswer-nonexistent-company,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,523,false
CURRENT_PLUS_NEXT,noanswer-unsupported-acquisition,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,420,false
CURRENT_PLUS_NEXT,noanswer-nonexistent-regulatory-event,no_answer_in_corpus,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,325,false
CURRENT_PLUS_NEXT,noanswer-unsupported-numeric-claim,unsupported_exact_numeric_claim,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,475,false
CURRENT_PLUS_NEXT,numeric-trap-act-operating-margin,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,SUPPORTED,GATE_MISCLASSIFICATION,false,0.000,1.000,false,true,214,false
CURRENT_PLUS_NEXT,numeric-trap-sbp-investments-per-category,numerical_table_fragment_without_explanatory_prose,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,192,false
CURRENT_PLUS_NEXT,numeric-trap-short-heading-operations,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,447,true
CURRENT_PLUS_NEXT,short-heading-trap-usd-currency,short_heading_trap,PARTIALLY_SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.000,0.000,false,true,233,true
CURRENT_PLUS_NEXT,short-heading-trap-back-navigation,short_heading_trap,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,PIPELINE_SUCCESS,false,0.000,1.000,false,true,218,false
CURRENT_PLUS_NEXT,broad-corpus-governance-practices,broad_corpus_wide,SUPPORTED,INSUFFICIENT_EVIDENCE,RETRIEVAL_MISS,false,0.333,0.000,false,true,584,true
